   Date      Time   Shock Type   V_sh                Shock Normal          theta_1   theta_2     B_1           B_2       V_1       V_2      den_1     den_2          T_1       T_2       M_A1      M_A2     M_ms1         M_ms2      C_s1      C_s2      V_A1      V_A2         V_fms1    V_fms2    V_sms1    V_sms2  
2004-01-06 19:51:00     FF      717.9             ['-0.82', '-0.41', '0.39']     76.9      81.6      7.9               12.1     596.8     623.6      3.1       4.1             160890.8  196975.8    2.2       1.2       1.6               1.0       91.0      96.3      95.6     129.7             131.1     161.1      15.1      11.3   
2004-11-07 02:59:00     FF      408.9            ['-0.77', '-0.60', '-0.21']     87.3      88.8      4.2               9.1      314.5     365.0      5.2       9.3             39901.7   66941.2     4.3       1.4       2.0               0.9       70.4      75.5      37.0      64.5              79.5      99.3      1.6       1.0    
2004-11-07 10:53:00     FF      392.5             ['-0.69', '-0.72', '0.01']     59.0      78.3      4.9               12.4     348.9     416.7      18.7      51.5            27719.8   64350.6     4.7       1.1       1.6               0.5       68.0      75.0      24.3      37.2              71.2      83.5      12.0      6.8    
2004-11-09 18:56:00     FF      823.9             ['-0.98', '0.16', '-0.13']     38.2      63.5      7.0               14.5     632.9     739.5      10.3      23.6            274015.1  593413.9    5.0       1.9       1.9               0.6      106.8     142.1      41.1      47.8             110.0     148.5      31.4      20.4   
2004-11-09 19:03:00     FF      818.6             ['-0.90', '0.02', '-0.43']     19.1      73.9      7.6               23.2     651.7     785.0      11.8      25.8            291611.0  776939.4    6.5       1.3       2.1               0.6      109.0     158.9      35.6      81.9             109.7     177.6      33.4      20.4   
2004-11-11 17:09:00     FF      466.4            ['-0.53', '-0.08', '-0.84']     84.7      87.4      5.4               9.6      552.7     585.0      5.9       11.2            21390.8   42823.1     3.6       1.3       1.9               0.8       66.7      71.0      42.6      62.4              79.1      94.4      3.3       2.1    
2004-03-09 10:39:00    SFD      367.4            ['-0.78', '-0.55', '-0.30']     88.0      87.0      12.2              8.4      404.8     424.5      3.7       6.4             126367.4  197992.1    0.0       0.0       1.9               0.0       85.6      96.5     137.4      70.7             161.9     119.6      2.6       3.0    
2004-10-24 09:52:00    SFD      141.8             ['-0.28', '-0.96', '0.08']     63.9      28.3      8.2               6.4      422.6     433.0      5.1       7.0             84618.2   112666.4    0.3       0.6       1.0               0.2       78.6      83.4      79.4      33.9             108.8      85.2      25.2      29.2   
